num_colors,num_conflicts,num_spilling,num_iter,time,converge,equilibrio,temp
12,0,61,308,1.87500,100,100,10
12,0,61,308,1.85938,250,100,10
12,0,61,308,1.87500,500,100,10
12,0,62,313,4.65625,100,250,10
12,0,62,313,4.67188,250,250,10
12,0,62,313,4.67188,500,250,10
12,0,62,311,9.25000,100,500,10
12,0,62,311,9.25000,250,500,10
12,0,62,311,9.28125,500,500,10
12,0,59,655,4.00000,100,100,25
12,0,59,655,4.00000,250,100,25
12,0,59,655,4.00000,500,100,25
12,0,58,643,9.81250,100,250,25
12,0,58,643,9.81250,250,250,25
12,0,58,643,9.81250,500,250,25
12,0,58,638,19.54688,100,500,25
12,0,58,638,19.51562,250,500,25
12,0,58,638,19.50000,500,500,25
12,0,60,1036,6.23438,100,100,50
12,0,60,1036,6.23438,250,100,50
12,0,60,1036,6.25000,500,100,50
12,0,55,949,14.79688,100,250,50
12,0,55,949,14.84375,250,250,50
12,0,55,949,14.81250,500,250,50
12,0,58,994,30.32812,100,500,50
12,0,58,994,30.26562,250,500,50
12,0,58,994,30.25000,500,500,50
12,0,63,1461,8.62500,100,100,100
12,0,63,1461,8.62500,250,100,100
12,0,63,1461,8.65625,500,100,100
12,0,59,1368,20.76562,100,250,100
12,0,59,1368,20.78125,250,250,100
12,0,59,1368,20.75000,500,250,100
12,0,56,1310,40.37500,100,500,100
12,0,56,1310,40.45312,250,500,100
12,0,56,1310,40.39062,500,500,100
8,0,68,344,2.18750,100,100,10
8,0,68,344,2.17188,250,100,10
8,0,68,344,2.20312,500,100,10
8,0,63,315,5.14062,100,250,10
8,0,63,315,5.14062,250,250,10
8,0,63,315,5.12500,500,250,10
8,0,61,309,10.14062,100,500,10
8,0,61,309,10.15625,250,500,10
8,0,61,309,10.14062,500,500,10
8,0,66,732,4.65625,100,100,25
8,0,66,732,4.68750,250,100,25
8,0,66,732,4.67188,500,100,25
8,0,61,680,11.18750,100,250,25
8,0,61,680,11.14062,250,250,25
8,0,61,680,11.15625,500,250,25
8,0,62,685,22.54688,100,500,25
8,0,62,685,22.48438,250,500,25
8,0,62,685,22.53125,500,500,25
8,0,66,1123,7.18750,100,100,50
8,0,66,1123,7.17188,250,100,50
8,0,66,1123,7.20312,500,100,50
8,0,58,986,16.62500,100,250,50
8,0,58,986,16.56250,250,250,50
8,0,58,986,16.56250,500,250,50
8,0,60,1027,34.00000,100,500,50
8,0,60,1027,33.89062,250,500,50
8,0,60,1027,33.87500,500,500,50
8,0,61,1413,9.29688,100,100,100
8,0,61,1413,9.26562,250,100,100
8,0,61,1413,9.29688,500,100,100
8,0,67,1559,24.56250,100,250,100
8,0,67,1559,24.56250,250,250,100
8,0,67,1559,24.56250,500,250,100
8,0,58,1338,44.93750,100,500,100
8,0,58,1338,44.95312,250,500,100
8,0,58,1338,44.90625,500,500,100
12,0,61,308,1.85938,100,100,10
12,0,61,308,1.84375,250,100,10
12,0,61,308,1.85938,500,100,10
12,0,62,313,4.71875,100,250,10
12,0,62,313,4.67188,250,250,10
12,0,62,313,4.67188,500,250,10
12,0,62,311,9.25000,100,500,10
12,0,62,311,9.25000,250,500,10
12,0,62,311,9.25000,500,500,10
12,0,59,655,3.96875,100,100,25
12,0,59,655,3.98438,250,100,25
12,0,59,655,3.98438,500,100,25
12,0,58,643,9.81250,100,250,25
12,0,58,643,9.81250,250,250,25
12,0,58,643,9.82812,500,250,25
12,0,58,638,19.51562,100,500,25
12,0,58,638,19.48438,250,500,25
12,0,58,638,19.53125,500,500,25
12,0,60,1036,6.23438,100,100,50
12,0,60,1036,6.26562,250,100,50
12,0,60,1036,6.25000,500,100,50
12,0,55,949,14.84375,100,250,50
12,0,55,949,14.81250,250,250,50
12,0,55,949,14.79688,500,250,50
12,0,58,994,30.25000,100,500,50
12,0,58,994,30.42188,250,500,50
12,0,58,994,30.26562,500,500,50
12,0,63,1461,8.64062,100,100,100
12,0,63,1461,8.87500,250,100,100
12,0,63,1461,8.70312,500,100,100
12,0,59,1368,21.06250,100,250,100
12,0,59,1368,21.42188,250,250,100
12,0,59,1368,20.78125,500,250,100
12,0,56,1310,40.78125,100,500,100
12,0,56,1310,40.48438,250,500,100
12,0,56,1310,40.54688,500,500,100
8,0,68,344,2.18750,100,100,10
8,0,68,344,2.17188,250,100,10
8,0,68,344,2.18750,500,100,10
8,0,63,315,5.14062,100,250,10
8,0,63,315,5.15625,250,250,10
8,0,63,315,5.14062,500,250,10
8,0,61,309,10.12500,100,500,10
8,0,61,309,10.10938,250,500,10
8,0,61,309,10.14062,500,500,10
8,0,66,732,4.67188,100,100,25
8,0,66,732,4.67188,250,100,25
8,0,66,732,4.70312,500,100,25
8,0,61,680,11.15625,100,250,25
8,0,61,680,11.25000,250,250,25
8,0,61,680,11.14062,500,250,25
8,0,62,685,22.56250,100,500,25
8,0,62,685,22.46875,250,500,25
8,0,62,685,22.53125,500,500,25
8,0,66,1123,7.18750,100,100,50
8,0,66,1123,7.23438,250,100,50
8,0,66,1123,7.17188,500,100,50
8,0,58,986,16.60938,100,250,50
8,0,58,986,16.57812,250,250,50
8,0,58,986,16.57812,500,250,50
8,0,60,1027,33.87500,100,500,50
8,0,60,1027,33.89062,250,500,50
8,0,60,1027,33.89062,500,500,50
8,0,61,1413,9.29688,100,100,100
8,0,61,1413,9.31250,250,100,100
8,0,61,1413,9.26562,500,100,100
8,0,67,1559,24.57812,100,250,100
8,0,67,1559,24.54688,250,250,100
8,0,67,1559,24.57812,500,250,100
8,0,58,1338,45.18750,100,500,100
8,0,58,1338,44.93750,250,500,100
8,0,58,1338,44.98438,500,500,100
12,0,61,308,1.87500,100,100,10
12,0,61,308,1.87500,250,100,10
12,0,61,308,1.87500,500,100,10
12,0,62,313,4.68750,100,250,10
12,0,62,313,4.67188,250,250,10
12,0,62,313,4.65625,500,250,10
12,0,62,311,9.23438,100,500,10
12,0,62,311,9.25000,250,500,10
12,0,62,311,9.29688,500,500,10
12,0,59,655,3.98438,100,100,25
12,0,59,655,3.98438,250,100,25
12,0,59,655,4.00000,500,100,25
12,0,58,643,9.79688,100,250,25
12,0,58,643,9.81250,250,250,25
12,0,58,643,9.81250,500,250,25
12,0,58,638,19.53125,100,500,25
12,0,58,638,19.51562,250,500,25
12,0,58,638,19.50000,500,500,25
12,0,60,1036,6.25000,100,100,50
12,0,60,1036,6.25000,250,100,50
12,0,60,1036,6.25000,500,100,50
12,0,55,949,14.92188,100,250,50
12,0,55,949,14.81250,250,250,50
12,0,55,949,14.82812,500,250,50
12,0,58,994,30.26562,100,500,50
12,0,58,994,30.31250,250,500,50
12,0,58,994,30.25000,500,500,50
12,0,63,1461,8.62500,100,100,100
12,0,63,1461,8.62500,250,100,100
12,0,63,1461,8.64062,500,100,100
12,0,59,1368,20.75000,100,250,100
12,0,59,1368,20.75000,250,250,100
12,0,59,1368,20.82812,500,250,100
12,0,56,1310,40.42188,100,500,100
12,0,56,1310,40.39062,250,500,100
12,0,56,1310,40.42188,500,500,100
8,0,68,344,2.18750,100,100,10
8,0,68,344,2.17188,250,100,10
8,0,68,344,2.18750,500,100,10
8,0,63,315,5.15625,100,250,10
8,0,63,315,5.18750,250,250,10
8,0,63,315,5.12500,500,250,10
8,0,61,309,10.14062,100,500,10
8,0,61,309,10.15625,250,500,10
8,0,61,309,10.12500,500,500,10
8,0,66,732,4.65625,100,100,25
8,0,66,732,4.67188,250,100,25
8,0,66,732,4.67188,500,100,25
8,0,61,680,11.14062,100,250,25
8,0,61,680,11.14062,250,250,25
8,0,61,680,11.18750,500,250,25
8,0,62,685,22.51562,100,500,25
8,0,62,685,22.48438,250,500,25
8,0,62,685,22.51562,500,500,25
8,0,66,1123,7.20312,100,100,50
8,0,66,1123,7.18750,250,100,50
8,0,66,1123,7.18750,500,100,50
8,0,58,986,16.60938,100,250,50
8,0,58,986,16.56250,250,250,50
8,0,58,986,16.60938,500,250,50
8,0,60,1027,33.90625,100,500,50
8,0,60,1027,33.87500,250,500,50
8,0,60,1027,33.89062,500,500,50
8,0,61,1413,9.28125,100,100,100
8,0,61,1413,9.28125,250,100,100
8,0,61,1413,9.29688,500,100,100
8,0,67,1559,24.57812,100,250,100
8,0,67,1559,24.54688,250,250,100
8,0,67,1559,24.56250,500,250,100
8,0,58,1338,45.00000,100,500,100
8,0,58,1338,44.92188,250,500,100
8,0,58,1338,44.92188,500,500,100
12,0,61,308,1.87500,100,100,10
12,0,61,308,1.87500,250,100,10
12,0,61,308,1.87500,500,100,10
12,0,62,313,4.67188,100,250,10
12,0,62,313,4.67188,250,250,10
12,0,62,313,4.68750,500,250,10
12,0,62,311,9.25000,100,500,10
12,0,62,311,9.25000,250,500,10
12,0,62,311,9.25000,500,500,10
12,0,59,655,3.98438,100,100,25
12,0,59,655,3.98438,250,100,25
12,0,59,655,3.98438,500,100,25
12,0,58,643,9.95312,100,250,25
12,0,58,643,9.82812,250,250,25
12,0,58,643,9.81250,500,250,25
12,0,58,638,19.54688,100,500,25
12,0,58,638,19.54688,250,500,25
12,0,58,638,19.51562,500,500,25
12,0,60,1036,6.23438,100,100,50
12,0,60,1036,6.25000,250,100,50
12,0,60,1036,6.23438,500,100,50
12,0,55,949,14.79688,100,250,50
12,0,55,949,14.84375,250,250,50
12,0,55,949,14.81250,500,250,50
12,0,58,994,30.26562,100,500,50
12,0,58,994,30.34375,250,500,50
12,0,58,994,30.23438,500,500,50
12,0,63,1461,8.62500,100,100,100
12,0,63,1461,8.65625,250,100,100
12,0,63,1461,8.64062,500,100,100
12,0,59,1368,20.76562,100,250,100
12,0,59,1368,20.79688,250,250,100
12,0,59,1368,20.78125,500,250,100
12,0,56,1310,40.43750,100,500,100
12,0,56,1310,41.59375,250,500,100
12,0,56,1310,41.95312,500,500,100
8,0,68,344,2.15625,100,100,10
8,0,68,344,2.18750,250,100,10
8,0,68,344,2.20312,500,100,10
8,0,63,315,5.17188,100,250,10
8,0,63,315,5.15625,250,250,10
8,0,63,315,5.15625,500,250,10
8,0,61,309,10.12500,100,500,10
8,0,61,309,10.10938,250,500,10
8,0,61,309,10.15625,500,500,10
8,0,66,732,4.67188,100,100,25
8,0,66,732,4.67188,250,100,25
8,0,66,732,4.70312,500,100,25
8,0,61,680,11.12500,100,250,25
8,0,61,680,11.17188,250,250,25
8,0,61,680,11.14062,500,250,25
8,0,62,685,22.46875,100,500,25
8,0,62,685,22.48438,250,500,25
8,0,62,685,22.53125,500,500,25
8,0,66,1123,7.20312,100,100,50
8,0,66,1123,7.20312,250,100,50
8,0,66,1123,7.18750,500,100,50
8,0,58,986,16.56250,100,250,50
8,0,58,986,16.57812,250,250,50
8,0,58,986,16.57812,500,250,50
8,0,60,1027,33.93750,100,500,50
8,0,60,1027,33.89062,250,500,50
8,0,60,1027,33.85938,500,500,50
8,0,61,1413,9.28125,100,100,100
8,0,61,1413,9.28125,250,100,100
8,0,61,1413,9.28125,500,100,100
8,0,67,1559,24.54688,100,250,100
8,0,67,1559,24.60938,250,250,100
8,0,67,1559,24.62500,500,250,100
8,0,58,1338,45.03125,100,500,100
8,0,58,1338,44.93750,250,500,100
8,0,58,1338,44.93750,500,500,100
12,0,61,308,1.85938,100,100,10
12,0,61,308,1.87500,250,100,10
12,0,61,308,1.87500,500,100,10
12,0,62,313,4.67188,100,250,10
12,0,62,313,4.67188,250,250,10
12,0,62,313,4.67188,500,250,10
12,0,62,311,9.28125,100,500,10
12,0,62,311,9.26562,250,500,10
12,0,62,311,9.23438,500,500,10
12,0,59,655,4.00000,100,100,25
12,0,59,655,4.00000,250,100,25
12,0,59,655,3.96875,500,100,25
12,0,58,643,9.81250,100,250,25
12,0,58,643,9.85938,250,250,25
12,0,58,643,9.79688,500,250,25
12,0,58,638,19.50000,100,500,25
12,0,58,638,19.54688,250,500,25
12,0,58,638,19.53125,500,500,25
12,0,60,1036,6.23438,100,100,50
12,0,60,1036,6.25000,250,100,50
12,0,60,1036,6.23438,500,100,50
12,0,55,949,14.81250,100,250,50
12,0,55,949,14.81250,250,250,50
12,0,55,949,14.81250,500,250,50
12,0,58,994,30.25000,100,500,50
12,0,58,994,30.31250,250,500,50
12,0,58,994,30.39062,500,500,50
12,0,63,1461,8.64062,100,100,100
12,0,63,1461,8.65625,250,100,100
12,0,63,1461,8.62500,500,100,100
12,0,59,1368,20.76562,100,250,100
